incident_id;offense_id;offense_code;offense_code_extension;offense_type_id;offense_category_id;first_occurrence_date;incident_address;geo_x;geo_y;geo_lon;geo_lat;district_id;precinct_id;neighborhood_id;is_crime;is_traffic;victim_count
2023270727;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/23/2023 1:00:00 PM;1700 BLK N FRANKLIN ST;3,14938E+13;1,69618E+13;-1049688057;397436306;6;622;city-park-west;1;0;1
2023269698;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/22/2023 10:46:00 PM;2075 S DEPEW ST;3,12453E+13;1,6728E+13;-1050575714;396798076;4;421;harvey-park;1;0;1
2023271336;2,02327E+15;1314;1;weapon-fire-into-occ-veh;aggravated-assault;5/23/2023 5:00:00 PM;E 37TH AVE / N JOLIET ST;3,1796E+13;1,70563E+13;-1048611035;397690270;5;512;central-park;1;0;1
2023271924;2,02327E+15;1315;0;aggravated-assault;aggravated-assault;5/23/2023 11:49:00 PM;MARKET ST / 20TH ST;3,14243E+13;1,6998E+13;-1049934202;397536523;6;612;union-station;1;0;1
2023273062;2,02327E+15;1315;0;aggravated-assault;aggravated-assault;5/24/2023 1:52:00 PM;3545 N GRAPE ST;3,16166E+13;1,70458E+13;-1049249169;397664681;2;221;northeast-park-hill;1;0;1
2023272778;2,02327E+15;1315;0;aggravated-assault;aggravated-assault;5/24/2023 11:32:00 AM;4900 N CROWN BLVD;3,18802E+13;1,71133E+13;-1048309805;397845104;5;521;montbello;1;0;1
2023272778;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/24/2023 11:32:00 AM;4900 N CROWN BLVD;3,18802E+13;1,71133E+13;-1048309805;397845104;5;521;montbello;1;0;2
2023272708;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/24/2023 10:50:00 AM;1200 BLOCK S DAHLIA ST;3,15994E+13;1,67825E+13;-1049316388;396942338;3;322;virginia-village;1;0;1
2023273335;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/24/2023 4:10:00 PM;N CHAMBERS RD / E GVR BLVD;3,19398E+13;1,7111E+13;-1048097984;397837540;5;522;montbello;1;0;3
2023270181;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/23/2023 7:45:00 AM;4330 E 48TH AVE;3,15828E+13;1,7104E+13;-1049368366;397825085;2;221;northeast-park-hill;1;0;1
2023267533;2,02327E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/21/2023 9:57:00 PM;1975 E COLFAX AVE;3,15078E+13;1,69497E+13;-1049638243;397402835;6;622;city-park-west;1;0;4
2023263057;2,02326E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/19/2023 3:00:00 PM;1975 E COLFAX AVE;3,15078E+13;1,69497E+13;-1049638243;397402835;6;622;city-park-west;1;0;1
2023273546;2,02327E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/24/2023 6:16:00 PM;7805 E 35TH AVE;3,16922E+13;1,70454E+13;-1048980327;397662239;5;512;central-park;1;0;1
20238028018;2,0238E+16;1315;0;aggravated-assault;aggravated-assault;5/25/2023 3:20:00 PM;8400 PENA BLVD;3,23198E+13;1,73529E+13;-1046738123;398492917;7;759;dia;1;0;1
2023275955;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/25/2023 7:30:00 PM;1701 WYNKOOP ST;3,1406E+13;1,69957E+13;-1049999509;397530543;6;612;union-station;1;0;1
2023269801;2,02327E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/23/2023 12:11:00 AM;;;;;;6;623;capitol-hill;1;0;1
2023272103;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/24/2023 3:00:00 AM;E 20TH AVE / N PENNSYLVANIA ST;3,14592E+13;1,69759E+13;-1049810775;397475452;6;621;north-capitol-hill;1;0;1
2023274623;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/25/2023 8:53:00 AM;3400 BLK W CENTER AVE;3,13125E+13;1,68241E+13;-1050335070;397060970;4;412;westwood;1;0;1
2023274034;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/24/2023 11:50:00 PM;2030 LARIMER ST;3,14289E+13;1,69962E+13;-1049917983;397531676;6;612;five-points;1;0;1
2023251883;2,02325E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/14/2023 3:23:00 AM;500 BLK N QUIVAS ST;3,13875E+13;1,68878E+13;-1050067352;397234670;3;311;baker;1;0;3
2023280739;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/28/2023 12:27:00 AM;1015 N SHERIDAN BLVD;3,12556E+13;1,69231E+13;-1050535714;397333476;1;122;villa-park;1;0;1
2023278549;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/27/2023 2:00:00 AM;1200 N WILLOW ST;3,17216E+13;1,69349E+13;-1048878467;397358278;2;223;east-colfax;1;0;2
2023275720;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/25/2023 5:43:00 PM;13092 E ELMENDORF PL;3,1866E+13;1,71415E+13;-1048359667;397922803;5;521;montbello;1;0;2
2023280798;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/28/2023 2:00:00 AM;4380 N PEORIA ST;3,18373E+13;1,70804E+13;-1048463467;397755594;5;521;montbello;1;0;3
2023281421;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/28/2023 2:46:00 PM;4912 S FIELD CT;3,11274E+13;1,65339E+13;-1050997596;396266581;4;423;marston;1;0;1
2023280471;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/28/2023 1:00:00 AM;117 N BROADWAY ST;3,14411E+13;1,6871E+13;-1049877069;397187736;3;311;baker;1;0;1
2023277605;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/26/2023 4:44:00 PM;3550 S RALEIGH ST;3,12844E+13;1,66323E+13;-1050438436;396534741;4;423;fort-logan;1;0;1
2023278124;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/26/2023 2:30:00 AM;1310 N FEDERAL BLVD;3,13369E+13;1,69363E+13;-1050246369;397368635;1;122;sun-valley;1;0;1
2023276136;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/25/2023 2:00:00 PM;3075 N EUDORA ST;3,16E+13;1,70283E+13;-1049308714;397616983;2;221;north-park-hill;1;0;1
2023280722;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/28/2023 5:50:00 AM;1375 E 19TH AVE;3,14862E+13;1,69709E+13;-1049714682;397461326;6;622;city-park-west;1;0;1
2023276302;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/25/2023 8:49:00 PM;490 W COLFAX AVE;3,14242E+13;1,69474E+13;-1049935737;397397729;6;611;civic-center;1;0;1
2023276216;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/25/2023 11:01:00 PM;1650 N PEARL ST;3,14634E+13;1,69582E+13;-1049796057;397426769;6;621;north-capitol-hill;1;0;1
2023278601;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/27/2023 2:56:00 AM;3300 BLK W ALAMEDA AVE;3,13192E+13;1,68418E+13;-1050311110;397109521;4;412;westwood;1;0;1
2023280199;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/27/2023 10:22:00 PM;2000 BLOCK LARIMER ST;3,14285E+13;1,69969E+13;-1049919284;397533658;6;612;five-points;1;0;1
2023278311;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/26/2023 6:36:00 PM;10500 E SMITH RD;3,17846E+13;1,70524E+13;-1048651721;397679757;5;512;central-park;1;0;1
2023280005;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/27/2023 7:00:00 PM;;;;;;3;321;lowry-field;1;0;1
2023281831;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/28/2023 7:02:00 PM;;;;;;1;123;lincoln-park;1;0;1
20235001645;2,0235E+16;1315;1;aggravated-assault-dv;aggravated-assault;5/24/2023 11:12:00 PM;;;;;;1;111;chaffee-park;1;0;1
2023276359;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/26/2023 1:35:00 AM;;;;;;5;523;gateway-green-valley-ranch;1;0;2
2023279309;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/27/2023 1:21:00 PM;;;;;;3;321;lowry-field;1;0;1
2023276464;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/25/2023 11:00:00 PM;;;;;;5;522;gateway-green-valley-ranch;1;0;1
2023280810;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/28/2023 7:40:00 AM;;;;;;2;221;northeast-park-hill;1;0;1
2023278435;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/27/2023 12:28:00 AM;;;;;;6;611;cbd;1;0;1
2023278676;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/27/2023 4:45:00 AM;;;;;;2;212;elyria-swansea;1;0;1
2023278356;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/26/2023 11:31:00 PM;;;;;;4;422;ruby-hill;1;0;1
2023275746;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/25/2023 6:02:00 PM;14398 E ELK DR;3,18906E+13;1,70949E+13;-1048273321;397794439;5;521;montbello;1;0;1
2023279447;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/27/2023 2:38:00 PM;3100 BLK W ALABAMA PL;3,133E+13;1,67791E+13;-1050273847;396937187;4;421;mar-lee;1;0;1
2023280007;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/27/2023 8:43:00 PM;1358 N EMERSON ST;3,1476E+13;1,69409E+13;-1049751501;397379023;6;623;capitol-hill;1;0;1
2023280227;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/27/2023 10:35:00 PM;1065 S QUIVAS ST;3,13879E+13;1,67932E+13;-1050067862;396975077;4;412;athmar-park;1;0;1
2023280124;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/27/2023 9:52:00 PM;E ANDREWS DR / N PEORIA ST;3,1835E+13;1,71196E+13;-1048470541;397863192;5;521;montbello;1;0;2
2023276594;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/26/2023 6:34:00 AM;2901 W SHORT PL;3,13409E+13;1,68861E+13;-1050232905;397230795;4;411;valverde;1;0;1
2023279509;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/27/2023 2:30:00 PM;3200 BLK E MLK BLVD;3,15494E+13;1,70279E+13;-1049488703;397616851;2;213;skyland;1;0;3
2023280516;2,02328E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/28/2023 1:50:00 AM;5375 W 10TH AVE;3,12509E+13;1,69251E+13;-1050552142;397338946;1;122;villa-park;1;0;1
2023278514;2,02328E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/27/2023 1:49:00 AM;39 W 11TH AVE;3,14387E+13;1,69263E+13;-1049884457;397339664;6;611;civic-center;1;0;2
2023279970;2,02328E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/27/2023 8:14:00 PM;3000 BLOCK N MARION ST;3,14843E+13;1,70219E+13;-1049720315;397601194;2;211;whittier;1;0;1
2023276148;2,02328E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/25/2023 10:10:00 PM;5200 BLK N KITTREDGE ST;3,19648E+13;1,71309E+13;-1048008241;397891532;5;522;gateway-green-valley-ranch;1;0;3
2023282467;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/29/2023 3:00:00 AM;4980 E 33RD AVE;3,16008E+13;1,70343E+13;-1049305771;397633303;2;221;northeast-park-hill;1;0;2
2023282059;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/28/2023 9:49:00 PM;4598 N FRASER WAY;3,19309E+13;1,7086E+13;-1048130360;397768988;5;521;montbello;1;0;2
2023283519;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/29/2023 5:04:00 PM;9057 E MISSISSIPPI AVE;3,17193E+13;1,67971E+13;-1048889974;396980199;3;321;windsor;1;0;1
2023282794;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/29/2023 8:45:00 AM;1800 BLK BLAKE ST;3,14155E+13;1,69936E+13;-1049965657;397524606;6;612;union-station;1;0;1
2023282006;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/28/2023 9:12:00 PM;8286 E GIRARD AVE;3,17118E+13;1,66404E+13;-1048920176;396550242;3;323;hampden;1;0;2
2023282432;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/29/2023 2:00:00 AM;1100 BLOCK N BROADWAY ST;3,14421E+13;1,69262E+13;-1049872621;397339146;6;623;capitol-hill;1;0;2
2023281789;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/28/2023 7:07:00 PM;5051 N HELENA ST;3,1944E+13;1,71216E+13;-1048082612;397866495;5;522;gateway-green-valley-ranch;1;0;1
2023281958;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/28/2023 8:46:00 PM;10200 BLK E GIRARD AVE;3,17775E+13;1,66476E+13;-1048686912;396568751;3;323;hampden;1;0;1
2023282031;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/28/2023 9:32:00 PM;2800 BLK N QUEBEC ST;3,16763E+13;1,70102E+13;-1049037636;397565952;2;222;north-park-hill;1;0;1
2023282304;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/29/2023 12:30:00 AM;;;;;;3;323;hampden;1;0;1
2023282893;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/29/2023 10:00:00 AM;;;;;;3;323;kennedy;1;0;1
2023282460;2,02328E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/29/2023 4:00:00 AM;;;;;;6;611;civic-center;1;0;1
2023283409;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/29/2023 3:30:00 PM;980 S SHERIDAN BLVD;3,12582E+13;1,67991E+13;-1050528534;396992951;4;412;westwood;1;0;1
2023282043;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/28/2023 8:30:00 PM;2076 S HURON ST;3,14156E+13;1,67256E+13;-1049970506;396788944;3;313;overland;1;0;3
2023282253;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/28/2023 11:57:00 PM;1800 BLK E 29TH AVE;3,1504E+13;1,70145E+13;-1049650577;397580674;2;211;whittier;1;0;2
2023282129;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/28/2023 10:34:00 PM;214 S FEDERAL BLVD;3,13372E+13;1,68483E+13;-1050246762;397127025;4;411;valverde;1;0;1
2023283519;2,02328E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/29/2023 5:04:00 PM;9057 E MISSISSIPPI AVE;3,17193E+13;1,67971E+13;-1048889974;396980199;3;321;windsor;1;0;1
2023284186;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/30/2023 12:40:00 AM;1604 N UINTA ST;3,17082E+13;1,69577E+13;-1048925462;397421306;2;223;east-colfax;1;0;1
2023284051;2,02328E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/29/2023 10:53:00 PM;696 S NEWTON ST;3,13036E+13;1,68169E+13;-1050367046;397041248;4;412;westwood;1;0;2
2023285253;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;5/26/2023 3:00:00 AM;3480 PARK AVEW;3,14232E+13;1,70409E+13;-1049937299;397654307;1;112;globeville;1;0;1
2023284164;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/30/2023 12:26:00 AM;2974 S AKRON ST;3,17353E+13;1,66678E+13;-1048836198;396624890;3;323;hampden;1;0;1
2023284456;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/30/2023 7:00:00 AM;1200 BLOCK N EMERSON ST;3,1473E+13;1,69319E+13;-1049762531;397354364;6;623;capitol-hill;1;0;1
2023274975;2,02327E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/25/2023 11:54:00 AM;W 29TH AVE / N ZUNI ST;3,13612E+13;1,70149E+13;-1050158369;397584026;1;113;highland;1;0;1
2023283924;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/29/2023 10:10:00 PM;1121 W 11TH AVE;3,13999E+13;1,69256E+13;-1050022605;397338171;1;123;lincoln-park;1;0;1
2023284649;2,02328E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/30/2023 8:56:00 AM;1900 BLK N BROADWAY ST;3,1442E+13;1,69722E+13;-1049872017;397465536;6;621;north-capitol-hill;1;0;1
2023284273;2,02328E+15;1315;6;agg-aslt-shoot;aggravated-assault;5/30/2023 2:29:00 AM;2000 BLK STOUT ST;3,1439E+13;1,69846E+13;-1049882366;397499540;6;611;five-points;1;0;1
2023286032;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;5/30/2023 9:40:00 PM;2100 BLOCK S FEDERAL BLVD;3,13371E+13;1,67208E+13;-1050249629;396777010;4;422;college-view-south-platte;1;0;1
2023222959;2,02322E+15;1315;0;aggravated-assault;aggravated-assault;4/29/2023 9:26:00 PM;69 S NEWTON ST;3,13014E+13;1,68584E+13;-1050373937;397155149;4;411;barnum;1;0;1
2023286120;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;5/30/2023 10:46:00 PM;2700 BLOCK W IRVINGTON PL;3,13485E+13;1,6865E+13;-1050206283;397172652;4;411;valverde;1;0;1
2023285819;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;5/30/2023 12:30:00 PM;901 W 14TH AVE;3,14084E+13;1,69446E+13;-1049991974;397390420;1;123;lincoln-park;1;0;1
2023286045;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;5/30/2023 9:45:00 PM;1800 LAWRENCE ST;3,14236E+13;1,69863E+13;-1049937099;397504608;6;611;cbd;1;0;1
2023287802;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;5/31/2023 5:52:00 PM;19190 E 55TH AVE;3,20683E+13;1,71492E+13;-1047639678;397939743;5;523;gateway-green-valley-ranch;1;0;1
2023286255;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;5/31/2023 2:00:00 AM;200 BLK E 20TH AVE;3,14504E+13;1,69766E+13;-1049841986;397477374;6;621;five-points;1;0;2
2023285954;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/30/2023 5:00:00 PM;;;;;;3;322;washington-virginia-vale;1;0;1
2023285269;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/30/2023 2:33:00 PM;;;;;;3;321;lowry-field;1;0;1
2023286501;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/31/2023 6:54:00 AM;1509 N PEARL ST;3,14623E+13;1,69494E+13;-1049800147;397402738;6;621;north-capitol-hill;1;0;1
2023286312;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/31/2023 2:00:00 AM;990 S ONEIDA ST;3,16656E+13;1,67985E+13;-1049080670;396984990;3;322;washington-virginia-vale;1;0;1
2023286820;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/31/2023 10:00:00 AM;100 BLK W COLFAX AVE;3,14395E+13;1,69499E+13;-1049881318;397404439;6;611;cbd;1;0;1
2023286692;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/31/2023 8:58:00 AM;100 BLK S KALAMATH ST;3,14085E+13;1,6853E+13;-1049993272;397138794;3;311;baker;1;0;1
2023286157;2,02329E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/30/2023 11:18:00 PM;1367 S CLAY ST;3,13489E+13;1,67717E+13;-1050206576;396916462;4;422;ruby-hill;1;0;5
2023288187;2,02329E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/31/2023 9:31:00 PM;4976 N TAMARAC ST;3,17005E+13;1,71243E+13;-1048948897;397878760;5;511;central-park;1;0;4
2023289131;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/1/2023 10:39:00 AM;2095 N HOOKER ST;3,13251E+13;1,69791E+13;-1050287324;397486132;1;121;sloan-lake;1;0;2
2023289698;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/1/2023 2:59:00 PM;7930 E NORTHFIELD BLVD;3,17003E+13;1,71088E+13;-1048950261;397836133;5;511;central-park;1;0;1
2023279019;2,02328E+15;1315;0;aggravated-assault;aggravated-assault;5/27/2023 10:08:00 AM;25 E 16TH AVE;3,14439E+13;1,69552E+13;-1049865530;397418975;6;621;north-capitol-hill;1;0;1
2023287455;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/30/2023 10:00:00 PM;;;;;;6;621;five-points;1;0;1
2023288331;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/31/2023 11:10:00 PM;;;;;;2;212;elyria-swansea;1;0;1
2023288159;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/31/2023 7:00:00 PM;;;;;;5;523;gateway-green-valley-ranch;1;0;1
2023288192;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/31/2023 9:34:00 PM;7665 E QUINCY AVE;3,16862E+13;1,65835E+13;-1049012535;396394340;3;324;hampden-south;1;0;2
2023295023;2,0233E+15;1314;1;weapon-fire-into-occ-veh;aggravated-assault;6/4/2023 3:04:00 AM;2500 BLK CURTIS ST;3,14509E+13;1,70061E+13;-1049839432;397558540;2;211;five-points;1;0;4
2023291941;2,02329E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;5/29/2023 10:30:00 PM;4596 N FRASER WAY;3,19307E+13;1,70853E+13;-1048131126;397767071;5;521;montbello;1;0;1
2023293999;2,02329E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;6/3/2023 3:35:00 PM;1400 BLK N FILLMORE ST;3,15377E+13;1,69443E+13;-1049532039;397387385;2;213;congress-park;1;0;2
2023295272;2,0233E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;6/4/2023 8:25:00 AM;4818 N BENTON ST;3,125E+13;1,71099E+13;-1050552444;397846459;1;111;regis;1;0;1
2023295990;2,0233E+15;1315;0;aggravated-assault;aggravated-assault;6/3/2023 9:30:00 PM;4849 N BANNOCK ST;3,14304E+13;1,71145E+13;-1049910434;397856240;1;112;globeville;1;0;1
2023294713;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/3/2023 11:00:00 PM;590 N LOGAN ST;3,14569E+13;1,68951E+13;-1049820557;397253760;3;311;speer;1;0;1
2023295085;2,0233E+15;1315;0;aggravated-assault;aggravated-assault;6/4/2023 4:00:00 AM;1375 E 19TH AVE;3,14862E+13;1,69709E+13;-1049714682;397461326;6;622;city-park-west;1;0;1
2023290235;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/1/2023 5:40:00 PM;1715 TREMONT PL;3,14387E+13;1,69646E+13;-1049883940;397444696;6;611;cbd;1;0;1
2023290743;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/2/2023 12:47:00 AM;1900 BLK W 32ND AVE;3,13751E+13;1,70275E+13;-1050108868;397618246;1;113;highland;1;0;1
2023292358;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/2/2023 6:32:00 PM;1901 29TH ST;3,14405E+13;1,70416E+13;-1049875995;397656046;6;612;five-points;1;0;1
2023293936;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/3/2023 2:47:00 PM;3999 N COLORADO BLVD;3,15701E+13;1,70675E+13;-1049414208;397725212;2;212;clayton;1;0;1
2023292952;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/3/2023 12:11:00 AM;300 BLK N FEDERAL BLVD;3,13346E+13;1,68841E+13;-1050255623;397225314;4;411;barnum;1;0;1
2023289936;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/1/2023 4:50:00 PM;E 22ND AVE / N EMERSON ST;3,14741E+13;1,6983E+13;-1049757605;397494818;6;621;five-points;1;0;1
2023295140;2,0233E+15;1315;0;aggravated-assault;aggravated-assault;6/4/2023 12:01:00 AM;1641 N GILPIN ST;3,14968E+13;1,69576E+13;-1049677229;397424535;6;622;city-park-west;1;0;1
2023291103;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/2/2023 3:35:00 AM;1776 N BROADWAY ST;3,14424E+13;1,69647E+13;-1049870496;397444885;6;621;north-capitol-hill;1;0;1
2023292646;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/2/2023 9:19:00 PM;I70 HWYWB / N CENTRAL PARK BLVD;3,17343E+13;1,7086E+13;-1048829732;397772889;5;511;central-park;1;0;1
2023294392;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/3/2023 8:07:00 PM;2209 WELTON ST;3,14509E+13;1,6986E+13;-1049840052;397503390;6;621;five-points;1;0;1
2023293335;2,02329E+15;1315;0;aggravated-assault;aggravated-assault;6/3/2023 7:08:00 AM;3655 W EASTMAN AVE;3,1305E+13;1,66606E+13;-1050364585;396612145;4;423;harvey-park-south;1;0;1
2023294524;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;5/29/2023 12:00:00 AM;;;;;;6;622;city-park-west;1;0;1
2023295486;2,0233E+15;1315;1;aggravated-assault-dv;aggravated-assault;6/4/2023 11:46:00 AM;;;;;;2;223;east-colfax;1;0;1
2023291153;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;6/1/2023 8:00:00 PM;;;;;;1;111;sunnyside;1;0;1
2023291567;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;6/2/2023 11:35:00 AM;;;;;;2;223;east-colfax;1;0;1
2023290882;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;6/1/2023 6:00:00 AM;;;;;;3;324;hampden-south;1;0;1
2023291363;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;6/1/2023 11:00:00 PM;;;;;;4;411;barnum;1;0;1
2023290435;2,02329E+15;1315;1;aggravated-assault-dv;aggravated-assault;6/1/2023 6:00:00 PM;;;;;;3;323;hampden;1;0;1
2023294509;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;6/3/2023 9:31:00 PM;3400 S LOWELL BLVD;3,13158E+13;1,66461E+13;-1050326489;396572324;4;423;harvey-park-south;1;0;1
2023295435;2,0233E+15;1315;2;menacing-felony-w-weap;aggravated-assault;6/4/2023 10:59:00 AM;1750 S FEDERAL BLVD;3,13386E+13;1,6748E+13;-1050243687;396851686;4;422;ruby-hill;1;0;1
2023291704;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/27/2023 6:30:00 PM;1600 BLOCK WYNKOOP ST;3,14042E+13;1,69912E+13;-1050005821;397518161;6;612;union-station;1;0;1
2023291531;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/31/2023 9:30:00 PM;104 S BANNOCK ST;3,14352E+13;1,68558E+13;-1049898380;397146237;3;311;baker;1;0;1
2023290224;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;6/1/2023 6:40:00 PM;1700 9TH ST;3,13801E+13;1,69765E+13;-1050092026;397478306;1;123;auraria;1;0;1
2023241503;2,02324E+15;1315;2;menacing-felony-w-weap;aggravated-assault;5/8/2023 8:36:00 PM;3819 N QUENTIN ST;3,18409E+13;1,70593E+13;-1048451022;397697682;5;512;central-park;1;0;2
2023293028;2,02329E+15;1315;2;menacing-felony-w-weap;aggravated-assault;6/3/2023 1:12:00 AM;1160 N LINCOLN ST;3,14463E+13;1,69303E+13;-1049857391;397350445;6;623;capitol-hill;1;0;1
